draw,random_network_mean_MAE_ugm3
1355,24.725037472751154
1356,14.46236206344801
1357,16.314266209922227
1358,21.265560172163855
1359,24.16838024030351
1360,17.559652376602504
1361,25.52419892367799
1362,25.662944450524538
1363,26.64128356638028
1364,25.853741960002008
1365,19.458239982795945
1366,22.715655897657516
1367,28.499924920467148
1368,14.562936442595564
1369,22.27133566676163
1370,21.459831292038448
1371,22.65467764210747
1372,25.54548424787411
1373,18.54980410398603
1374,20.572320315442347
1375,23.251382013875112
1376,23.095232632959156
1377,18.408988457225423
1378,17.802488296755378
1379,21.68607346351833
1380,26.75411202892803
1381,21.159474320234256
1382,21.272065450475548
1383,22.668564063719533
1384,19.87732937739153
1385,18.55870460466969
1386,13.821039237002362
1387,17.252564621820593
1388,14.94325299553625
1389,17.714252089346918
1390,18.62322843814639
1391,16.932225004448906
1392,13.624463158851732
1393,15.899244963560621
1394,19.10055024842089
1395,17.677660722457187
1396,17.348132390370115
1397,22.16086328105355
1398,19.649465844883938
1399,18.289471458105982
1400,21.98236937685974
1401,20.059398996543777
1402,15.776858823952372
1403,21.464968856527424
1404,15.52173691170607
1405,16.98599846130722
1406,24.2683731815298
1407,26.503997636888474
1408,17.883272772882638
1409,20.337604690527872
1410,17.542663139022963
1411,24.315325120982248
1412,17.15945320376018
1413,20.09336876947893
1414,23.821403115050398
1415,15.719607952456945
1416,14.16764857725268
1417,26.84585257801517
1418,26.183362142236977
1419,19.304346890598776
1420,28.002935654508363
1421,23.97107151193826
1422,20.8111424649334
1423,19.267986855890673
1424,21.031783420698208
1425,13.752015093259239
1426,29.05501812538085
1427,17.61228818040513
1428,16.882749538498892
1429,25.193834318813384
1430,25.234105616958956
1431,17.866036042000854
1432,17.173070302539042
1433,19.56562465768656
1434,28.285362251713128
1435,20.984369895115154
1436,16.887978286712812
1437,18.807488987763886
1438,22.55713933250789
1439,20.835681242712358
1440,21.563179070189268
1441,23.884450028929134
1442,20.80478445326303
1443,18.89319766639799
1444,16.204513726966198
1445,22.903108090340094
1446,23.71208104563986
1447,15.614854343928549
1448,26.997484355301083
1449,20.65375062993185
1450,18.972868839642164
1451,26.643185191826234
1452,14.4171951527603
1453,24.66396040046938
1454,25.197449639407854
1455,18.700132275276484
1456,25.298969972475486
1457,19.020635676347027
1458,20.27398081852205
1459,18.784626213401506
1460,16.626333467096433
1461,20.31324873901862
1462,21.313585217643002
1463,25.361611115149245
1464,23.268074762637898
1465,21.67997636574942
1466,19.10887857715257
1467,16.534278965550577
1468,25.624504462964314
1469,20.276727578634347
1470,17.956581624092433
1471,26.03988425793054
1472,20.14191883691023
1473,13.11696093870531
1474,25.774761205821502
1475,26.99716070914047
1476,24.178095978543322
1477,14.272443268998236
1478,18.87848322958622
1479,23.466614524577082
1480,20.42237016907346
1481,22.124916396033285
1482,22.588279479181253
1483,18.406420184017016
1484,14.955312134041414
1485,18.000222486908704
1486,18.18432060430071
1487,24.403531684084275
1488,14.55610263006811
1489,28.81916353359149
1490,21.06276052270947
1491,17.31317251918246
1492,21.083212320352512
1493,23.861212391389476
1494,21.82479785663469
1495,27.347605505486666
1496,20.214938550529038
1497,25.45062732420907
1498,20.657254373794576
1499,16.74876248377647
1500,20.615997001525162
1501,16.894131744247563
1502,18.90847444524424
1503,22.303808258029335
1504,21.692520997812164
1505,23.350699481244998
1506,17.978506525565777
1507,21.968515270455963
1508,25.60818878146874
1509,15.998590395595416
1510,16.38661303638568
1511,18.688057384450094
1512,28.66907899192417
1513,18.24226070740109
1514,21.291506666270607
1515,18.39004425589501
1516,23.20269915774917
1517,25.092049888238122
1518,23.876013731224727
1519,20.682770747437974
1520,17.599047063816386
1521,18.645601484764473
1522,24.554771010428123
1523,27.567727279684792
1524,24.622670766589323
1525,18.048495161388626
1526,22.696398246621868
1527,15.747562111280601
1528,23.7360672683143
1529,18.05958463737708
1530,21.106919967784812
1531,16.602600146708557
1532,19.404441235234298
1533,20.60992568280943
1534,19.35281466627112
1535,16.899695945647405
1536,19.50764945026086
1537,15.7050900261398
1538,18.34755810327391
1539,20.318052205417832
1540,20.661098674353443
1541,23.902522971584258
1542,21.469442693865172
1543,19.684210562164633
1544,20.779744494909476
1545,19.137209536716025
1546,18.84233567003187
1547,20.297926557167525
1548,21.0283725836068
1549,18.918128975126447
1550,15.127211979901526
1551,17.269459187937702
1552,17.7388102235247
1553,21.02559172018106
1554,14.6965346472603
1555,17.650669639391584
1556,20.243291926377527
1557,22.749471470632354
1558,20.972656340793325
1559,21.714926132467898
1560,22.58300987175581
1561,19.201456001654766
1562,24.556272724647698
1563,25.501817107414016
1564,24.977171021030745
1565,26.33790540364333
1566,15.85335915291516
1567,15.09631098114077
1568,16.335936035732313
1569,19.488264650580657
1570,21.755842358988534
1571,23.16749253679176
1572,21.287839438470932
1573,22.324565084177355
1574,24.03447935328303
1575,17.46556039827545
1576,21.2044405686177
1577,19.272453001148723
1578,29.700090832049895
1579,20.381513860379204
1580,24.717177775518678
1581,20.737573914524052
1582,18.610147721176006
1583,20.917103770482914
1584,16.93948676165335
1585,19.009598178407625
1586,23.81602495870244
1587,18.029248510613822
1588,14.211335088755574
1589,18.695358181397253
1590,23.04178997363898
1591,20.95768236287674
1592,20.878902422208743
1593,15.488485519208245
1594,24.567154981375964
1595,17.111744789508794
1596,20.191662815212332
1597,19.892368194929645
1598,17.040828013902424
1599,19.634844913835344
1600,20.455971644971388
1601,26.16274258741609
1602,19.66313572826767
1603,23.992441745372428
1604,17.167913400830987
1605,16.56193684767032
1606,16.817319512201276
1607,19.490792288657865
1608,20.8135033856536
1609,21.11550717645541
1610,18.015253811008574
1611,14.455198990673274
1612,24.09474297214633
1613,18.90455437454213
1614,22.436462399389914
1615,19.585585906538245
1616,25.58486915403503
1617,28.216974418437445
1618,18.291054988969492
1619,15.891533013183135
1620,21.391261925510303
1621,17.100294894824582
1622,25.067460544374924
1623,26.574508977310202
1624,19.5153272320849
1625,17.329209916016605
1626,16.90384294209223
1627,18.390270496068727
1628,25.827758003825974
1629,16.578382382785332
1630,17.45086972021539
1631,19.601406047745428
1632,22.13514384280147
1633,16.67942336981074
1634,19.050793179691322
1635,22.152666605577064
1636,24.354607424213697
1637,27.714994387945456
1638,16.044737276599857
1639,13.752519304379405
1640,20.330808304835298
1641,22.613257634401403
1642,16.694778236362932
1643,21.95455357525077
1644,15.777833575476942
1645,15.38639604066825
1646,19.65473133160095
1647,24.58898867422867
1648,18.69650845393015
1649,14.35546924752684
1650,21.48097086189078
1651,21.2637478867928
1652,18.347978460989875
1653,18.77032897532171
1654,17.195718561702893
1655,20.985649768311863
1656,16.916516317166757
1657,17.436111639456353
1658,19.502458937199375
1659,13.447948074079669
1660,20.349676285777132
1661,19.125167688198587
1662,18.673026319243643
1663,18.59946874450469
1664,21.458642384322076
1665,20.50449845140695
1666,19.516713253427984
1667,17.690858062457085
1668,19.18567408626969
1669,22.078312955617733
1670,21.309266996482496
1671,26.85466144463538
1672,15.66828752943192
1673,19.35905511198469
1674,19.6031700336796
1675,14.821234562475597
1676,26.3985231690689
1677,17.733102421943396
1678,22.717248605356755
1679,18.25322128621337
1680,18.402394226987717
1681,22.7633406091249
1682,26.27709856065945
1683,23.342987054059915
1684,15.900097030370185
1685,20.23991173641022
1686,23.08847648196253
1687,18.31074492201924
1688,26.97577449717293
1689,23.38184623333
1690,21.74299868068573
1691,21.206230651644944
1692,23.557947643555156
1693,27.80052612844742
1694,20.60259698823009
1695,20.78691900195108
1696,22.697225934477583
1697,22.611585381652787
1698,18.63649701204098
1699,16.529036500809692
1700,13.963513506096604
1701,18.944458129903225
1702,18.368328670584624
1703,15.156923791330636
1704,17.740257540844755
1705,19.972118694327502
1706,24.055272012838987
1707,20.169417564315914
1708,21.099683832607322
1709,18.84745167767215
1710,22.557314889183946
1711,12.674491855851917
1712,18.538449986848313
1713,26.122060511894944
1714,24.789965937761753
1715,19.504124876757405
1716,19.384951249818045
1717,17.26372058947302
1718,22.807759117916415
1719,19.839301370790178
1720,22.010558234437323
1721,28.588762218803993
1722,21.20909200370747
1723,25.885206214283574
1724,21.457841533039996
1725,21.83664004989272
1726,19.49345425731447
1727,21.85055619899597
1728,19.94521179162523
1729,22.00774054161519
1730,26.256140257185503
1731,22.897043897558927
1732,18.26141117141297
1733,19.033389903172452
1734,24.004418350732777
1735,21.92178019676022
1736,17.097600750694244
1737,21.023630020554027
1738,19.032765074112806
1739,17.663223288005803
1740,14.952277389942289
1741,17.036369170832014
1742,23.217436932099115
1743,17.310700702078297
1744,20.38128415441893
1745,17.758606330717544
1746,15.491396949437956
1747,20.12033153439454
1748,23.508686099554
1749,18.12717900629918
1750,22.14552221548244
1751,20.11022294305635
1752,18.888287280670365
1753,24.074133809661788
1754,22.832544384873945
1755,19.843093274846265
1756,23.40418328562995
1757,19.622586027266536
1758,20.58979017478772
1759,13.871330076527265
1760,19.949845871519614
1761,17.736117755449424
1762,18.247142443313766
1763,24.166969028757972
1764,24.686178266061884
1765,19.546110289681927
1766,23.154945771014823
1767,14.713289902454326
1768,20.57731898342595
1769,21.10420674281767
1770,23.644143721044255
1771,24.235596803094534
1772,16.967677038760414
1773,21.801829416761432
1774,23.663877482362693
1775,18.356340149234924
1776,19.950473354528587
1777,26.922698247136484
1778,24.24810695449322
1779,25.278760687717703
1780,27.107537371170864
1781,18.609915552998515
1782,16.47932838460844
1783,20.694621628139625
1784,26.954648877894666
1785,21.470879660036925
1786,24.980713057661916
1787,18.164513175848708
1788,21.00860590591008
1789,21.73926591822439
1790,17.367057011587075
1791,24.338379609861345
1792,18.337108591620126
1793,16.354898365856716
1794,25.51659505891538
1795,22.075221331762876
1796,23.487042515841136
1797,19.781758368006198
1798,28.28290798955382
1799,27.209627123059615
1800,26.08023348574051
1801,17.64659294792381
1802,27.75656742361748
1803,19.890038675554084
1804,19.473014640496338
1805,17.44882853205939
1806,19.22213058541007
1807,17.41460164456949
1808,21.184166290359816
1809,25.901696732283682
1810,20.680265339858064
1811,18.24981312712468
1812,16.224782167106405
1813,24.57244524832973
1814,25.05862134607791
1815,22.369194383816843
1816,17.826691486354097
1817,19.40596419531037
1818,20.50094639287538
1819,19.881103587376806
1820,29.24154398719376
1821,19.195097918932742
1822,20.4398296919308
1823,19.05014151340218
1824,26.380350607719965
1825,18.899418527221602
1826,19.25777860471221
1827,23.52585547501103
1828,24.21625377687519
1829,17.21771027867462
1830,20.12414919638808
1831,19.501262455312066
1832,20.00890350217772
1833,22.091075263647166
1834,18.87691672425459
1835,25.05310360536751
1836,16.474835037574092
1837,23.916414021644812
1838,17.146483078838063
1839,25.711501326260812
1840,22.30237765012491
1841,21.324761826696776
1842,19.24972834708286
1843,14.138997708543434
1844,25.78852675759343
1845,17.124890517004687
1846,27.495009747974475
1847,24.44587243411001
1848,22.45232292544178
1849,20.679468164868297
1850,19.71212044181346
1851,19.088484819213054
1852,24.29931471110586
1853,15.47802597693181
1854,14.582742207628975
1855,20.47889638353435
1856,17.17541619966023
1857,20.22005011415911
1858,21.846046041846922
1859,28.54434573781837
1860,21.068481787124465
1861,17.135519348777606
1862,15.332400078664064
1863,19.5094610513889
1864,22.96161378801179
1865,21.37299634227493
1866,17.123651733273388
1867,23.822058634851658
1868,22.711680719392703
1869,31.339068657195995
1870,30.505561819034785
1871,28.602886960694775
1872,18.921866564392918
1873,26.05484385532351
1874,26.10206098495765
1875,15.825256999723285
1876,24.110054496948703
1877,18.44259694542108
1878,24.856301154627218
1879,23.421236570163952
1880,18.737219246808433
1881,27.536345623367165
1882,14.074031276890478
1883,27.81294683248552
1884,17.139553338663305
1885,21.659546439080902
1886,15.890315702140866
1887,17.764033240697014
1888,16.169129720017317
1889,18.668483600689996
1890,18.695379717537126
1891,18.604962215489874
1892,22.769216238009317
1893,21.808471513909506
1894,19.43358158427978
1895,19.331211670222753
1896,24.840797889357763
1897,17.157731479708435
1898,18.15530964562959
1899,21.129667905063833
1900,20.597599554549756
1901,21.023242794133623
1902,16.29458136914744
1903,18.166315096363057
1904,22.353677473623407
1905,23.752517686738443
1906,15.106303907492254
1907,22.76782585822635
1908,17.898062099548053
1909,25.476240682483645
1910,19.158293162895692
1911,16.018123116184185
1912,18.212874125818974
1913,17.60449409967291
1914,28.547676984314382
1915,22.623567932697995
1916,22.44521795842901
1917,17.663405915071692
1918,14.548574669221127
1919,18.42456861436303
1920,14.740984672324911
1921,18.943259959172583
1922,17.5451015592928
1923,23.117787079291144
1924,21.904755772372965
1925,19.49306273176019
1926,18.435587715540503
1927,19.08120242229612
1928,22.579050780219237
1929,15.911454013606223
1930,21.256871386022254
1931,22.23358163760764
1932,27.30601781000686
1933,23.423828739911112
1934,20.466604488988995
1935,20.667316945759705
1936,24.042559773019775
1937,20.16877129224435
1938,22.748460271802372
1939,22.860539401365113
1940,21.829614146731046
1941,21.157945485681793
1942,22.05866471536186
1943,20.998199716247136
1944,19.89561223847393
1945,18.813528538621757
1946,21.39629811537942
1947,13.089774776801335
1948,16.947558525949198
1949,20.11787121029184
1950,19.31148777255358
1951,23.18297666024043
1952,26.248027229842858
1953,22.354857194356395
1954,18.918719828940016
1955,23.405329620371372
1956,16.707784075722255
1957,17.89075012232112
1958,20.924457637415344
1959,21.055496388526745
1960,16.902017746647303
1961,19.52546343416793
1962,20.55966834975258
1963,27.77951733787086
1964,22.98189638643446
1965,22.066334727283802
1966,20.65135347233223
1967,18.164421972130942
1968,18.45341792089855
1969,26.085296363237145
1970,12.415632092754732
1971,20.34366378413914
1972,18.18718324589778
1973,24.788882502936172
1974,17.131235678072617
1975,21.964678042308815
1976,18.657006287543677
1977,20.58764316133448
1978,14.401787269722135
1979,26.362146062155293
1980,19.717704335580695
1981,26.712027515066072
1982,19.15689658349152
1983,19.88870785941366
1984,15.830003192883913
1985,19.432083016381444
1986,21.667669003882676
1987,17.82730148114891
1988,16.48442178856668
1989,18.492113036280085
1990,16.42312078463901
1991,18.24574459026609
1992,20.37855161134962
1993,24.111542574106068
1994,15.053889279828006
1995,21.226546277500788
1996,21.352468628933867
1997,22.318148418702066
1998,19.11705125671938
1999,22.29378864259166
